,code,name,latitude,longitude
,K1J6,Bob Lee Flight Strip,29.1044006347656,-81.3136978149414
,K1K2,Lindsay Municipal Airport,34.8493003845215,-97.5852966308594
,K1K4,David Jay Perry Airport,35.155101776123,-97.4703979492188
,K1K7,Fredonia Airport,37.5792007446289,-95.8377990722656
,K1K9,Satanta Municipal Airport,37.4564018249512,-100.984001159668
,KAPS,Port of South Louisiana Executive Regional Airport,30.087,-90.582602
,1L1,Lincoln County Airport,37.7874984741,-114.42199707
,K1L3,Searchlight Airport,35.4444007873535,-114.908996582031
,K1L7,Escalante Municipal Airport,37.7453002929687,-111.569999694824
,K1L8,General Dick Stout Field,37.1389007568359,-113.305999755859
,K1L9,Parowan Airport,37.8596992492676,-112.81600189209
,K1M2,Belzoni Municipal Airport,33.1451988220215,-90.5152969360352
,K1M4,Posey Field,34.2803001403809,-87.6004028320313
,K1M5,Portland Municipal Airport,36.5928001403809,-86.4766998291016
,1M9,Lake Barkley State Park Airport,36.8177986145,-87.9075012207
,K1MO,Mountain Grove Memorial Airport,37.1207008361816,-92.3112030029297
,K1N1,Sandia Airpark Estates East Airport,35.0945014953613,-106.166999816895
,1N7,Blairstown Airport,40.9710998535,-74.9974975586
,K1O1,Grandfield Municipal Airport,34.2375984191895,-98.7419967651367
,1O2,Lampson Field,38.9906005859,-122.901000977
,K1O3,Lodi Airport,38.20240021,-121.2679977
,K1O4,Thomas Municipal Airport,35.7344017028809,-98.7302017211914
,K1O5,Montague-Yreka Rohrer Field,41.7304000854,-122.54599762
,K1O8,Tipton Municipal Airport,34.4585990905762,-99.1713027954102
,K1Q2,Spaulding Airport,40.6502990722656,-120.768997192383
,K1Q4,New Jerusalem Airport,37.6791000366211,-121.300003051758
,K1R1,Jena Airport,31.6569004058838,-92.1575012207031
,K1R4,Woodworth Airport,31.1263999938965,-92.5014038085937
,K1R7,Brookhaven-Lincoln County Airport,31.6058006287,-90.4093017578
,K1R8,Bay Minette Municipal Airport,30.8703994750977,-87.8192977905274
,K1S3,Tillitt Field,46.2710990905762,-106.624000549316
,K1S5,Sunnyside Municipal Airport,46.32709885,-119.9700012
,,Chewelah Municipal  Airport,48.314098,-117.742995
,K1T7,Kestrel Airpark,29.8127002716064,-98.4253005981445
,K1U2,Mud Lake/West Jefferson County/ Airport,43.8482017517,-112.499000549
,K1U7,Bear Lake County Airport,42.247200012207,-111.337997436523
,K1V0,Navajo Lake Airport,36.8083000183105,-107.651000976563
,K1V2,Grant County Airport,42.0093994140625,-101.768997192383
,,Fremont County Airport,38.428534,-105.106299
,K1V8,Leach Airport,37.7846984863281,-106.03800201416
,K1X1,Higgins-Lipscomb County Airport,36.1058998108,-100.026000977
,K20A,Robbins Field,33.9723014831543,-86.3794021606445
,K20M,Macon Municipal Airport,33.1334991455078,-88.5355987548828
,K20N,Kingston-Ulster Airport,41.9852981567,-73.9641036987
,K20R,Crystal City Municipal Airport,28.6977996826172,-99.8178024291992
,K20U,Beach Airport,46.9252014160156,-103.982002258301
,K20V,McElroy Airfield,40.05341,-106.369078
,K21,Rouses Point Seaplane Base,44.99169921875,-73.363502502441
,K21D,Lake Elmo Airport,44.99750137,-92.85569763
,K21F,Jacksboro Municipal Airport,33.2286987304687,-98.1466979980469
,K22F,Kent County Airport,33.2293014526,-100.569000244
,K22I,Vinton County Airport,39.3280982971191,-82.4418029785156
,K22M,Pontotoc County Airport,34.2759017944336,-89.0383987426758
,K22N,Jake Arner Memorial Airport,40.8095016479492,-75.7614974975586
,K22S,Paisley Airport,42.7178993225098,-120.563003540039
,K23,Cooperstown-Westville Airport,42.6291999817,-74.8909988403
,,Clarke County Airport,32.0849,-88.738897
,K23R,Devine Municipal Airport,29.1383991241455,-98.9419021606445
,K24A,Jackson County Airport,35.3174018859863,-83.2098999023438
,K24F,Cypress River Airport,32.7459983825684,-94.3043975830078
,K24J,Suwannee County Airport,30.3001003265381,-83.0246963500977
,K24N,Jicarilla Apache Nation Airport,36.828498840332,-106.884002685547
,K24R,Dilley Airpark,28.6854991912842,-99.1892013549805
,K25D,Forest Lake Airport,45.2476997375488,-92.9944000244141
,K25J,Cuthbert-Randolph Airport,31.7001991272,-84.8248977661
,K25M,Ripley Airport,34.7223014831543,-89.0150985717773
,K26,Carrollton Memorial Airport,39.3114013671875,-93.5065994262695
,K26A,Ashland/Lineville Airport,33.284207,-85.80863
,K26R,Jackson County Airport,29.0009994506836,-96.5820007324219
,,McDermitt State Airport,42.00953,-117.727261
,,Burrello-Mechanicville Airport,42.892747,-73.668844
,KEBA,Elbert-County-Patz Field,34.095199585,-82.81590271
,,Georgetown-Scott County Regional Airport,38.234405,-84.434702
,K27R,Eldorado Airport,30.8622,-100.611
,K28J,Palatka Municipal - Lt. Kay Larkin Field,29.65859985,-81.68890381
,K29,Council Airport,64.8979034424,-163.70300293
,K29D,Grove City Airport,41.1459999084473,-80.1677017211914
,K29M,Waite Field Airport,42.8907222,-83.9320419
,K29S,Gardiner Airport,45.0499000549316,-110.747001647949
,K2A0,Mark Anton Airport,35.486198425293,-84.9310989379883
,K2A1,Jamestown Municipal Airport,36.3497009277344,-84.9467010498047
,K2A2,Holley Mountain Airpark,35.6506996154785,-92.4038009643555
,K2A5,Causey Airport,35.9118003845215,-79.6175994873047
,K2A6,Holly Grove Municipal Airport,34.5824012756348,-91.1651992797852
,K2B3,Parlin Field,43.3880996704102,-72.1893005371094
,K2B7,Pittsfield Municipal Airport,44.7685012817383,-69.374397277832
,K2C8,Cavalier Municipal Airport,48.7837982177734,-97.6318969726563
,K2CB,Camp Blanding Army Air Field/NG Airfield,29.9524993896,-81.9796981812
,K2D5,Oakes Municipal Airport,46.1730003356934,-98.0799026489258
,K2E3,Cluck Ranch Airport,36.1772003173828,-101.694000244141
,KGDP,Dell City Municipal Airport,31.947599,-105.192001
,K2E7,Mc Lean Gray County Airport,35.2470016479,-100.543998718
,,Iraan Municipal Airport,30.9057006836,-101.891998291
,,Shamrock Municipal Airport,35.233913,-100.185442
,K2F4,T Bar Airport,33.1769981384277,-101.819999694824
,KLUV,Lamesa Municipal Airport,32.756302,-101.919997
,,Commerce Municipal Airport,33.2929,-95.8964
,K2G1,Concord Airpark,41.6669998168945,-81.1971969604492
,K2G2,Jefferson County Airpark,40.3594017028809,-80.7001037597656
,2G4,Garrett County Airport,39.580299377441,-79.339401245117
,K2G9,Somerset County Airport,40.03910065,-79.01460266
,,Grays Creek Airport,34.8937,-78.843498
,2H0,Shelby County Airport,39.4104003906,-88.8453979492
,K2H2,Jerry Sumners Sr Aurora Municipal Airport,36.9622993469238,-93.6952972412109
,,Rolette Airport,48.665298,-99.853203
,K2I0,Madisonville Regional Airport,37.355,-87.399597
,2I3,Rough River State Park Airport,37.610022,-86.507262
,,Airglades Airport,26.735195,-81.051078
,K2J2,Liberty County Airport,31.7845993041992,-81.6411972045898
,K2J3,Louisville Municipal Airport,32.986499786377,-82.3856964111328
,K2J5,Millen Airport,32.8936004638672,-81.9654006958008
,KJHN,Stanton County Municipal Airport,37.583039,-101.733002
,K2K4,Scott Field,34.8926010131836,-99.5281982421875
,K2K7,Neodesha Municipal Airport,37.4353981018066,-95.6461029052734
,K2K9,Haskell Airport,35.8329010009766,-95.6673965454102
,,Pineville Municipal Airport,31.341931,-92.4436
,K2M0,Princeton Caldwell County Airport,37.1151008605957,-87.8571014404297
,K2M2,Lawrenceburg Lawrence County Airport,35.2342987060547,-87.2578964233398
,K2M4,G. V. Montgomery Airport,32.3535003662,-89.4887008667
,K2M8,Charles W. Baker Airport,35.2789993286,-89.9315032959
,K2MO,Mount Vernon Municipal Airport,37.0684013366699,-93.8849029541016
,,Gansner Field,39.943902,-120.945
,,Angwin Airport-Parrett Field,38.578499,-122.434998
,K2O6,Chowchilla Airport,37.1124000549316,-120.247001647949
,K2O7,Independence Airport,36.81380081,-118.2050018
,K2O8,Hinton Municipal Airport,35.50590134,-98.3423996
,K2R0,Waynesboro Municipal Airport,31.6459999084473,-88.6348037719727
,K2R1,Le Maire Memorial Airport,29.8990993499756,-91.6660003662109
,K2R2,Hendricks County Gordon Graham Field,39.74810028,-86.47380066
,K2R4,Peter Prince Field,30.6375999450684,-86.9936981201172
,K2R5,St Elmo Airport,30.50189972,-88.27510071
,K2R6,Bunkie Municipal Airport,30.9566993713379,-92.2341003417969
,K2R7,Franklinton Airport,30.8194007873535,-90.1125030517578
,,Kenedy Regional Airport,28.825001,-97.865601
,K2RR,River Ranch Resort Airport,27.7821998596191,-81.2052993774414
,K2S4,Warden Airport,46.9654006958,-119.066001892
,K2S7,Chiloquin State Airport,42.579440493,-121.879062653
,K2S8,Wilbur Airport,47.7541999816895,-118.74299621582
,K2S9,Willapa Harbor Airport,46.6976013183594,-123.822998046875
,K2T1,Muleshoe Municipal Airport,34.1851005554199,-102.640998840332
,K2V5,Wray Municipal Airport,40.10029984,-102.2409973
,2V6,Yuma Municipal Airport,40.1041984558,-102.712997437
,K2W5,Maryland Airport,38.596572,-77.072639
,,St. Mary's County Regional Airport,38.315399,-76.550102
,K2Y4,Rockwell City Municipal Airport,42.3875007629395,-94.6179962158203
,K30,Heber Airpark,43.1833992004395,-73.6332015991211
,K30K,Ingalls Municipal Airport,37.9070014953613,-100.53099822998
,K31,Sharon Airport,42.7784004211426,-74.5775985717773
,K31E,Eagles Nest Airport,39.6654014587402,-74.3078994750977
,K32A,Danville Municipal Airport,35.0870018005371,-93.4274978637695
,K32S,Stevensville Airport,46.5251007080078,-114.053001403809
,K33J,Geneva Municipal Airport,31.052579,-85.868715
,K33K,Kinsley Municipal Airport,37.9090003967285,-99.4030990600586
,K33M,Water Valley Municipal Airport,34.1668014526367,-89.6862030029297
,33N,Delaware Airpark,39.2183990479,-75.5963973999
,K33R,Groveton Trinity County Airport,31.0848999023437,-95.1641006469727
,K33S,Pru Field,47.1231994628906,-118.389999389648
,K33U,Dutch John Airport,40.9177017211914,-109.390998840332
,K33V,Walden Jackson County Airport,40.7504005432129,-106.271003723145
,K34,Gardner Municipal Airport,38.8069000244141,-94.9561996459961
,K34M,Campbell Municipal Airport,36.485901,-90.015772
,K34R,Hallettsville Municipal Airport,29.3899993896484,-96.9561004638672
,K35A,"Union County, Troy Shelton Field",34.6870002747,-81.6411972046
,K35D,Padgham Field,42.53099823,-85.82510376
,K35S,Wasco State Airport,45.5894012451172,-120.674003601074
,,Kearny County Airport,37.969501,-101.254997
,K36S,Happy Camp Airport,41.790699005127,-123.388999938965
,KHCR,Heber Valley Airport,40.4818,-111.429001
,,Munday Municipal Airport,33.468029,-99.586121
,,Falconhead Airport,33.927032,-97.29612
,K37T,Calico Rock Izard County Airport,36.1645011901855,-92.1445007324219
,,Arapahoe Municipal Airport,40.3395004272,-99.90650177
,K38D,Salem Airpark Inc Airport,40.9481010437012,-80.8620986938477
,K38J,Hemingway Stuckey Airport,33.7285995483398,-79.515998840332
,K38S,Deer Lodge City County Airport,46.38819885,-112.7659988
,K38U,Wayne Wonderland Airport,38.3624992370605,-111.596000671387
,39N,Princeton Airport,40.3992004395,-74.6588973999
,KCMD,Cullman Regional Airport-Folsom Field,34.2687,-86.858002
,K3A2,New Tazewell Municipal Airport,36.410099029541,-83.5554962158203
,K3A4,Southeast Greensboro Airport,35.9420013427734,-79.6855010986328
,K3A7,Eutaw Municipal Airport,32.8209991455078,-87.8625030517578
,,Dry Bay Airport,59.164434,-138.489398
,K3AU,Augusta Municipal Airport,37.6716003417969,-97.0779037475586
,K3B0,Southbridge Municipal Airport,42.1008987426758,-72.0383987426758
,K3B1,Greenville Municipal Airport,45.4630012512207,-69.5515975952148
,K3B4,Littlebrook Air Park,43.143101,-70.772301
,K3B5,Twitchell Airport,44.1888999938965,-70.2329025268555
,KIKW,Jack Barstow Airport,43.663054,-84.258606
,3C8,Calverton Executive Airpark,40.9151000977,-72.7919006348
,K3CK,Lake in the Hills Airport,42.2067985534668,-88.322998046875
,K3CM,James Clements Municipal Airport,43.5469017,-83.89550018
,K3CU,Cable Union Airport,46.1941986083984,-91.2463989257813
,K3DW,Downtown Airport,37.222705,-93.248348
,K3E0,Miami Roberts County Airport,35.7139015197754,-100.602996826172
,,Cisco Municipal Airport,32.415038,-98.996944
,K3F3,C E 'Rusty' Williams Airport,32.0735015869,-93.7655029297
,K3F4,Vivian Airport,32.8613014221191,-94.0102005004883
,,Dan E Richards Municipal Airport,34.027599,-100.281998
,K3F7,Jones Memorial Airport,35.8069000244141,-96.4218978881836
,K3F9,Mineola Wisener Field,32.676700592041,-95.5108032226562
,K3FU,Faulkton Municipal Airport,45.0318984985352,-99.1156997680664
,K3G1,Erie County Airport,42.0444984436035,-79.8538970947266
,K3G2,Grygla Municipal Mel Wilkens Field,48.2966995239258,-95.627197265625
,K3G3,Wadsworth Municipal Airport,41.003101348877,-81.7565002441406
,K3G4,Ashland County Airport,40.9029998779297,-82.2555999755859
,K3G5,Dawson Army Air Field,39.4500999450684,-79.6663970947266
,K3G6,Tri City Airport,40.9059982299805,-81
,K3GM,Grand Haven Memorial Airpark,43.0340003967285,-86.1981964111328
,K3GV,East Kansas City Airport,39.0155982971191,-94.2133026123047
,K3H4,Hillsboro Municipal Airport,47.3594017028809,-97.0604019165039
,K3HO,Hobart Sky Ranch Airport,41.55419921875,-87.2624969482422
,K3I2,Mason County Airport,38.9146003723145,-82.0986022949219
,K3I3,Sky King Airport,39.5477981567383,-87.3772964477539
,K3I4,Richwood Municipal Airport,38.2583999633789,-80.6507034301758
,,Dayton-Phillipsburg Airport,39.913305,-84.400398
,,Hampton County Airport,32.8665,-81.081001
,K3J1,Ridgeland-Claude Dean Airport,32.492699,-80.992302
,K3J7,Greene County Regional Airport,33.5976982116699,-83.1389999389648
,K3JC,Freeman Field,39.044452,-96.844566
,K3K3,Syracuse Hamilton County Municipal Airport,37.99169921875,-101.746002197266
,IL48,St Louis Metro-East Airport/Shafer Field,38.732899,-89.806602
,,Mark Hoard Memorial Airport,38.457001,-101.352997
,K3K8,Comanche County Airport,37.228099822998,-99.3309020996094
,K3L2,Sky Ranch Airport,35.7952995300293,-115.626998901367
,,Litchfield Municipal Airport,39.162498,-89.674599
,,Double Springs/Winston County Airport,34.144501,-87.327797
,K3M7,Lafayette Municipal Airport,36.51839828,-86.0582962
,K3M8,North Pickens Airport,33.3867988586426,-88.0065994262695
,K3M9,Warren Municipal Airport,33.5603981018066,-92.0854034423828
,K3MY,Mount Hawley Auxiliary Airport,40.79529953,-89.61340332
,K3N6,Old Bridge Airport,40.3298988342285,-74.3468017578125
,K3O1,Gustine Airport,37.2626991271973,-120.962997436523
,,Purcell Municipal - Steven E. Shephard field,34.984501,-97.382797
,K3O4,Sayre Municipal Airport,35.1675987243652,-99.6578979492188
,3O9,Grand Lake Regional Airport,36.577598571777,-94.86190032959
,K3P3,Mott Municipal Airport,46.3596992492676,-102.322998046875
,K3R2,Le Gros Memorial Airport,30.161603,-92.481744
,K3R4,Hart Airport,31.54490089,-93.4865036
,K3R7,Jennings Airport,30.2427005767822,-92.6734008789063
,K3R9,Lakeway Airpark,30.3575,-97.994499
,K3RC,Roscommon Conservation Airport,44.4749984741211,-84.5667037963867
,3S4,Illinois Valley Airport,42.1036987305,-123.681999207
,KSXT,Grants Pass Airport,42.510101,-123.388
,K3S9,Condon State Pauling Field,45.2466011047363,-120.166000366211
,,St Charles Airport,38.848701,-90.500098
,3T3,Boyceville Municipal Airport,45.0439987183,-92.020401001
,,Fayette Regional Air Center Airport,29.908001,-96.949997
,3TR,Jerry Tyler Memorial Airport,41.835899353027,-86.225196838379
,K3U3,Bowman Field,46.1530990600586,-112.86799621582
,K3U4,St Labre Mission Airport,45.5999984741211,-106.266998291016
,,Benchmark Airport,47.480951,-112.870907
,K3U8,Big Sandy Airport,48.1624984741211,-110.112998962402
,K3V0,Custer State Park Airport,43.7249984741211,-103.349998474121
,,Fort Collins Downtown Airport,40.588299,-105.042
,K3V7,Belle Creek Airport,45.125,-105.092002868652
,3W7,Grand Coulee Dam Airport,47.922000885,-119.083000183
,K3W8,Eureka Municipal Airport,45.7999992370606,-99.6420974731445
,K3Y2,George L Scott Municipal Airport,42.9850997924805,-91.7906036376953
,K3Y3,Winterset Madison County Airport,41.3628005981445,-94.0211029052734
,K40,Anvik Seaplane Base,62.6562004089355,-160.205001831055
,40G,Valle Airport,35.65060043335,-112.14800262451
,KFPY,Perry-Foley Airport,30.0693,-83.580597
,K40U,Manila Airport,40.9860992431641,-109.678001403809
,K41A,Reeves Airport,32.5147018432617,-85.8759994506836
,K41F,Floydada Municipal Airport,34.00230026,-101.3300018
,,Braceville Airport,41.212023,-80.970183
,41U,Manti-Ephraim Airport,39.32910156,-111.6149979
,K42A,Melbourne Municipal John E Miller Field,36.07099915,-91.83010101
,K42I,Parr Airport,40.0069999694824,-82.0123977661133
,,Keystone Heights Airport,29.8447,-82.047501
,K42M,Thayer Memorial Airport,36.522301,-91.571999
,K42S,Poplar Airport,48.1160011291504,-105.181999206543
,K42U,Morgan County Airport,41.1487998962402,-111.766998291016
,K42V,Jones Airport,40.0579986572266,-101.546997070313
,K43,Unionville Municipal Airport,40.54019928,-93.02549744
,,Montgomery County Airport,35.384097,-79.790546
,K43B,Deblois Flight Strip,44.7263984680176,-67.9906997680664
,K43D,Odessa Municipal Airport,47.347599029541,-118.677001953125
,,Mount Pleasant Airport,39.526651,-111.475978
,K44C,Beloit Airport,42.4977989196777,-88.9675979614258
,44N,Sky Acres Airport,41.70740128,-73.73799896
,44U,Salina Gunnison Airport,39.0290985107,-111.837997437
,K45G,Brighton Airport,42.5698013305664,-83.7785034179688
,K45K,Minneapolis City County Airport,39.0946998596191,-97.7205963134766
,K45R,Hawthorne Field,30.3362998962402,-94.2574996948242
,K46D,Carrington Municipal Airport,47.4510994,-99.15110016
,K46U,Alpine Airport,43.1846008300781,-111.041999816895
,KCNI,Cherokee County Regional Airport,34.3106,-84.423897
,K47K,Moundridge Municipal Airport,38.209098815918,-97.5027008056641
,47N,Central Jersey Regional Airport,40.5243988037,-74.5983963013
,K47V,Curtis Municipal Airport,40.63750076,-100.4710007
,K48A,Cochran Airport,32.3993988,-83.27590179
,K48D,Clare Municipal Airport,43.8344993591309,-84.7401962280273
,K48I,Braxton County Airport,38.68700027,-80.65180206
,K48K,Ness City Municipal Airport,38.4710998535156,-99.9080963134766
,K48S,Harlem Airport,48.5661010742188,-108.773002624512
,K49A,Gilmer County Airport,34.6278991699219,-84.52490234375
,K49B,Sturgis Municipal Airport,44.4179992675781,-103.375
,K49R,Real County Airport,29.7455005645752,-99.7609024047852
,K49X,Chemehuevi Valley Airport,34.528805,-114.431999
,7GA7,Berry Hill Airport,33.535567,-84.179081
,K4A4,Polk County Airport- Cornelius Moore Field,34.018699646,-85.1464996338
,K4A5,Searcy County Airport,35.8969993591309,-92.6589965820313
,K4A6,Scottsboro Municipal Word Field,34.68870163,-86.00589752
,KHMP,Atlanta Speedway Airport,33.389876,-84.331011
,K4A9,Isbell Field,34.4737014770508,-85.7213973999023
,K4B6,Ticonderoga Municipal Airport,43.87730026,-73.4131012
,,Schroon Lake Airport,43.857886,-73.740577
,K4B8,Robertson Field,41.6903991699219,-72.8647994995117
,K4C8,Albia Municipal Airport,40.994499206543,-92.7630004882812
,K4D0,Abrams Municipal Airport,42.775202,-84.736378
,K4E7,Ellendale Municipal Airport,46.0125007629395,-98.5129013061524
,,Panola County Sharpe Field,32.176102,-94.298798
,K4F7,Kizer Field,33.8039016723633,-93.3621978759766
,K4F8,Wilson Airport,33.4435997009277,-93.0541000366211
,K4F9,La Moure Rott Municipal Airport,46.3465995788574,-98.2836990356445
,,Youngstown Elser Metro Airport,40.9618,-80.677299
,K4G5,Monroe County Airport,39.7789993286133,-81.1027984619141
,KHTF,Hornell Municipal Airport,42.382139,-77.68211
,K4G8,Columbia Airport,41.3188018798828,-81.9601974487305
,,Mingo County Airport,37.687599,-82.261002
,K4I3,Knox County Airport,40.32870102,-82.52380371
,KGPC,Putnam County Airport,39.630299,-86.813904
,K4I9,Morrow County Airport,40.524502,-82.850098
,K4J1,Brantley County Airport,31.2073993682861,-81.9057998657227
,K4J2,Berrien County Airport,31.2126007080078,-83.2263031005859
,,Quitman Brooks County Airport,30.805799,-83.586502
,K4J6,St Marys Airport,30.75300026,-81.55879974
,K4J8,Treutlen County Airport,32.3876991271973,-82.5636978149414
,MU97,Lexington Municipal Airport,39.209801,-93.928001
,K4K6,Bloomfield Municipal Airport,40.7321014404297,-92.4282989501953
,K4M1,Carroll County Airport,36.38130188,-93.62460327
,,Booneville Municipal Airport,35.149534,-93.863545
,K4M3,Carlisle Municipal Airport,34.80820084,-91.71209717
,K4M7,Russellville Logan County Airport,36.7999000549316,-86.8102035522461
,K4M9,Corning Municipal Airport,36.4042015075684,-90.6479034423828
,4N1,Greenwood Lake Airport,41.128200531,-74.3467025757
,,McCurtain County Regional Airport,33.909401,-94.859398
,,Cherokee Municipal Airport,36.787998,-98.358498
,,Flandreau Municipal Airport,44.003897,-96.593102
,K4R1,I H Bass Jr Memorial Airport,31.0154991149902,-89.4825973510742
,K4R3,Jackson Municipal Airport,31.4720993,-87.8946991
,KCQF,H L Sonny Callahan Airport,30.460501,-87.876999
,K4R5,Madeline Island Airport,46.7887001037598,-90.7586975097656
,4R7,Eunice Airport,30.466299057007,-92.423797607422
,K4R9,Dauphin Island Airport,30.2605,-88.127502
,K4S1,Gold Beach Municipal Airport,42.41339874,-124.4240036
,K4S2,Ken Jernstedt Airfield,45.67259979,-121.5360031
,KJSY,Joseph State Airport,45.3596000671,-117.253997803
,K4S9,Portland Mulino Airport,45.2163009643555,-122.589996337891
,KRTS,Reno-Stead Airport,39.6674003601,-119.875999451
,K4T2,Kenneth Copeland Airport,32.9772987365723,-97.4884033203125
,K4U6,Circle Town County Airport,47.4185981750488,-105.561996459961
,K4U9,Dell Flight Strip,44.735699,-112.720001
,4V0,Rangely Airport,40.09400177,-108.763000488
,4V1,Spanish Peaks Airfield,37.69660187,-104.7839966
,K4V4,Northwood Municipal Vince Field,47.7242012,-97.5904007
,K4V9,Antelope County Airport,42.11220169,-98.03869629
,K4X4,Wessington Springs Airport,44.0610008239746,-98.5308990478516
,K4Y4,Lakes of the North Airport,44.9124984741211,-84.8764038085938
,K50,Cook Airfield Inc Airport,37.5666999816895,-97.1669998168945
,K50D,Iron County Airport,46.0091018676758,-88.2739028930664
,K50F,Bourland Field,32.5817985534668,-97.5907974243164
,50I,Kentland Municipal Airport,40.7587013245,-87.4281997681
,K50R,Lockhart Municipal Airport,29.8502998352051,-97.6724014282227
,K51A,Hawkinsville Pulaski County Airport,32.2835006713867,-83.4384994506836
,K51D,Edgeley Municipal Airport,46.34859848,-98.73560333
,K51J,Lake City Municipal CJ Evans Field,33.8535995483,-79.7680969238
,K51R,Madisonville Municipal Airport,30.9127998352051,-95.9520034790039
,52A,Madison Municipal Airport,33.6120986938,-83.4604034424
,,Northwest Regional Airport,33.051575,-97.232051
,K52J,Lee County Butters Field,34.244499206543,-80.2360000610352
,K53A,Dr. C P Savage Sr. Airport,32.3019981384,-84.0074996948
,K54F,Robert Lee Airport,31.881799697876,-100.540000915527
,K54J,Defuniak Springs Airport,30.7313003540039,-86.1516036987305
,K54T,RWJ Airpark,29.7617,-94.846497
,,Thompson Pass Airport,61.177299,-145.688006
,KFHB,Fernandina Beach Municipal Airport,30.611799,-81.461197
,,Oxford Municipal Airport,37.268732,-97.093375
,K55M,Star City Municipal Airport,33.9261016845703,-91.8774032592773
,,Rushford Municipal Airport - Robert W Bunke Field,43.8158,-91.830101
,K56D,Wyandot County Airport,40.8833999633789,-83.3144989013672
,,Fisher County Airport,32.825699,-100.415001
,K57C,East Troy Municipal Airport,42.7971992492676,-88.3725967407227
,K57S,Troy Airport,48.4802017211914,-115.903999328613
,K58M,Cecil County Airport,39.5741996765137,-75.8697967529297
,K5A1,Norwalk Huron County Airport,41.244800567627,-82.5512008666992
,K5A4,Okolona Municipal-Richard Stovall Field,34.0158004761,-88.7261962891
,5A6,Winona–Montgomery County Airport,33.4654007,-89.72920227
,K5A9,Roosevelt Memorial Airport,32.937904,-84.696467
,K5B2,Saratoga County Airport,43.05130005,-73.86119843
,,Napoleon Municipal Airport,46.4944,-99.760101
,K5C1,Boerne Stage Field,29.7238998413086,-98.6946029663086
,,Nary National Shefland Field,47.376099,-94.79889
,,Washburn Municipal Airport,47.3511667,-101.0258889
,K5F0,Arcadia Bienville Parish Airport,32.532016,-92.952675
,K5F1,Post Garza County Municipal Airport,33.201853,-101.337118
,K5F4,Homer Municipal Airport,32.788501739502,-93.0037002563477
,,Cherry Springs Airport,41.6647,-77.818298
,,Bluffton Airport,40.885399,-83.868599
,,Harvey Municipal Airport,47.791199,-99.931702
,K5I4,Sheridan Airport,40.1778984069824,-86.2173004150391
,K5J9,Twin City Airport,34.0884017944336,-78.8648986816406
,K5K1,Zelmer Memorial Airpark Inc Airport,39.4199981689453,-89.9912033081055
,K5L0,Lakota Municipal Airport,48.0293998718262,-98.3253021240234
,5M0,Hartselle-Morgan County Regional Airport,34.4082344444,-86.9329505556
,53NH,Moultonborough Airport,43.767859,-71.387615
,,Fordyce Municipal Airport,33.845798,-92.365501
,K5M5,Crystal Lake Airport,36.3436012268066,-94.4448013305664
,K5M8,Gurdon Lowe Field,33.923900604248,-93.168701171875
,K5M9,Marion Crittenden County Airport,37.33430099,-88.11509705
,,Prentice Airport,45.542999,-90.279297
,K5N8,Casselton Robert Miller Regional Airport,46.8540000915527,-97.2087020874023
,,Mc Laughlin Municipal Airport,45.796799,-100.783997
,K5R1,Roy Wilcox Airport,31.4517993927002,-88.1945037841797
,K5R2,Ocean Springs Airport,30.3894004821777,-88.7534027099609
,K5R4,Foley Municipal Airport,30.4277,-87.700798
,K5R8,De Quincy Industrial Airpark,30.4412002563477,-93.473503112793
,K5S0,Oakridge State Airport,43.7526016235352,-122.502998352051
,,Crescent Lake State Airport,43.5326,-121.949997
,,Cape Blanco State Airport,42.857899,-124.517998
,K5S9,Valley View Airport,45.307671,-122.318133
,KDNA,Doña Ana County International Jetport,31.881001,-106.705002
,,Maverick County Memorial International Airport,28.859766,-100.516682
,K5U1,Dutton Airport,47.8471984863281,-111.697998046875
,K5U5,Fairfield Airport,47.6291007995606,-111.980003356934
,,Fort Smith Landing Strip,45.320802,-107.931
,K5V5,Shiprock Airstrip,36.6978,-108.700996
,K5W1,Wilson Creek Airport,47.4249000549316,-119.11499786377
,,P K Airpark,35.019901,-79.191002
,,Triple W Airport,35.6203,-78.700302
,KSCR,Siler City Municipal Airport,35.7043,-79.504204
,K5Y1,Albert J Lindberg Airport,46.0359001159668,-84.4197998046875
,K60C,Elroy Municipal Airport,43.7064018249512,-90.2575988769531
,K60F,Seymour Municipal Airport,33.6487007141113,-99.2605972290039
,K60J,Odell Williamson Municipal Airport,33.9085006713867,-78.4366989135742
,K60R,Navasota Municipal Airport,30.3719005584717,-96.1132965087891
,K61A,Camden Municipal Airport,31.979700088501,-87.3391036987305
,KBVU,Boulder City-Lake Mead International Airport,35.947498,-114.861
,K61C,Fort Atkinson Municipal Airport,42.9631996154785,-88.8175964355469
,K61R,Newton Municipal Airport,30.8843994140625,-93.7417984008789
,K61S,Cottage Grove State Airport,43.7998008728027,-123.028999328613
,K62D,Warren Airport,41.2669982910156,-80.9273986816406
,,Christmas Valley Airport,43.23623,-120.665059
,K63,Council Grove Municipal Airport,38.67919921875,-96.5710983276367
,K63B,Limington Harmon Airport,43.7630004882813,-70.6725006103516
,,Adams County Legion Field,43.960131,-89.789248
,K63F,Stanton Municipal Airport,32.1735992431641,-101.821998596191
,,Hermann Municipal Airport,38.7052,-91.490601
,K64,Vinland Valley Aerodrome,38.8375015258789,-95.1821975708008
